file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom
jt305_150.datx,C,25.4652777777778,9066,34439,0,0,8813,50
jt305_153.datx,C,26.0375,8966,34507,0,0,8729,50
jt305_156.datx,C,26.6086111111111,8857,34572,0,63,8642,50
jt305_159.datx,C,27.1836111111111,8756,34638,0,-22,8559,50
jt305_162.datx,C,27.7558333333333,8645,34705,0,7,8470,50
jt305_165.datx,C,28.3280555555556,8549,34739,0,-6,8405,50
jt305_168.datx,C,28.8986111111111,8438,34904,0,-6,8267,50
jt305_171.datx,C,29.4713888888889,8317,34868,0,9,8224,50
jt305_174.datx,C,30.0436111111111,8179,34938,0,-9,8120,50
jt305_177.datx,C,30.6158333333333,8055,34997,0,11,8029,50
jt305_180.datx,C,31.1886111111111,7956,35049,0,1,7953,50
jt305_183.datx,C,31.8513888888889,7846,35131,0,0,7857,50
jt305_186.datx,C,32.5163888888889,7727,35207,0,0,7760,50
jt305_189.datx,C,33.1775,7614,35273,0,0,7670,50
jt305_192.datx,C,33.8391666666667,7516,35348,0,0,7584,50
jt305_195.datx,C,34.5002777777778,7422,35427,0,0,7497,50
jt305_198.datx,C,35.1619444444444,7325,35517,0,0,7404,50
jt305_201.datx,C,35.8230555555556,7203,35573,0,0,7315,50
jt305_204.datx,C,36.4830555555555,7104,35660,0,0,7222,50
jt305_207.datx,C,37.1452777777778,6993,35735,0,0,7129,50
jt305_210.datx,C,37.8069444444444,6890,35797,0,2,7046,50
jt305_213.datx,C,38.4691666666667,6776,35879,0,0,6948,50
jt305_216.datx,C,39.1302777777778,6661,35949,0,0,6856,50
jt305_219.datx,C,39.7930555555556,6542,36022,0,0,6760,50
jt305_222.datx,C,40.4536111111111,6404,36100,0,0,6652,50
jt305_225.datx,C,41.1152777777778,6258,36122,0,0,6568,50
jt305_228.datx,C,41.7769444444444,6119,36350,0,-8,6384,50
jt305_231.datx,C,42.4391666666667,5972,36322,0,0,6325,50
jt305_234.datx,C,43.0130555555556,663,29312,92,0,8175,50
jt305_237.datx,C,43.7452777777778,5738,36482,0,0,6128,50
jt305_240.datx,C,44.4086111111111,5601,36560,0,0,6020,50
jt305_243.datx,C,45.0713888888889,5468,36640,0,0,5914,50
jt305_246.datx,C,45.7336111111111,5339,36717,0,0,5811,50
jt305_249.datx,C,46.4363888888889,5993,37674,0,0,5659,50
jt305_252.datx,C,47.1375,5901,37385,13,0,5758,50
jt305_255.datx,C,47.8397222222222,5289,37073,8,0,5608,50
jt305_258.datx,C,48.5397222222222,4416,36860,0,0,5278,50
jt305_261.datx,C,49.2408333333333,3651,36196,0,0,5227,50
jt305_264.datx,C,49.9425,2736,35443,0,0,5146,50
jt305_267.datx,C,50.6952777777778,6397,39212,0,0,5092,50
jt305_270.datx,C,51.4425,6116,39307,0,0,4904,50
jt305_273.datx,C,52.1908333333333,5622,38997,0,0,4812,50
jt305_276.datx,C,52.9397222222222,5601,38587,18,0,5007,50
jt305_279.datx,C,53.6891666666667,5185,38780,1,0,4702,50
jt305_282.datx,C,54.7375,4140,38166,-1,-1,4487,50
jt305_285.datx,C,55.6602777777778,6466,40843,0,0,4311,50
jt305_288.datx,C,56.5830555555556,6515,41064,0,0,4225,50
jt305_291.datx,C,57.5052777777778,6019,40956,0,0,4031,50
jt305_294.datx,C,58.4291666666667,6111,41084,0,0,4013,50
jt305_297.datx,C,59.3525,6037,41334,0,0,3851,50
jt305_300.datx,C,60.2775,5651,40769,12,0,3941,50
jt305_303.datx,C,61.2025,5826,40790,27.5,0,4018,50
jt305_306.datx,C,62.1286111111111,5652,40367,55,0,4142,50
jt305_309.datx,C,63.0558333333333,3581,39808,0,0,3386,50
jt305_312.datx,C,63.9791666666667,3304,39803,0,0,3250,50
jt305_315.datx,C,64.9036111111111,2628,39311,0,0,3158,50
jt305_318.datx,C,65.8280555555556,2387,39421,0,0,2983,50
jt305_321.datx,C,66.7530555555556,1486,38862,0,0,2812,50
jt305_324.datx,C,67.6786111111111,546,38163,0,0,2691,50
jt305_327.datx,C,68.7047222222222,3815,41048,17,0,2883,50
jt305_330.datx,C,69.7313888888889,2641,40518,0,0,2561,50
jt305_333.datx,C,70.7580555555556,2466,40660,0,0,2403,50
jt305_336.datx,C,71.7858333333333,1487,40091,0,0,2198,50
jt305_339.datx,C,72.9136111111111,4168,42981,0,0,2093,50
jt305_342.datx,C,73.8741666666667,4054,43093,0,0,1980,50
jt305_345.datx,C,74.8330555555556,3854,43202,0,0,1826,50
jt305_348.datx,C,75.7930555555556,3798,43305,0,0,1746,50
jt305_351.datx,C,76.7536111111111,3580,43415,0,0,1582,50
jt305_354.datx,C,77.7141666666667,3546,43515,0,0,1515,50
jt305_357.datx,C,78.6736111111111,3261,43613,0,0,1324,50
jt305_360.datx,C,79.9125,3250,43716,0.5,0,1267,50
jt305_363.datx,C,80.8725,3068,43804,0,0,1132,50
jt305_366.datx,C,81.8330555555556,3025,43892,0,0,1066,50
jt305_369.datx,C,82.7930555555556,2877,44004,0,0,936,50
jt305_372.datx,C,83.7541666666667,2515,44117,-2,-2,699,50
jt305_375.datx,C,84.7136111111111,2664,44209,0,0,727,50
jt305_378.datx,C,85.6747222222222,2441,44280,0,0,580,50
jt305_381.datx,C,86.6347222222222,2164,44338,0,0,413,50
jt305_384.datx,C,87.5958333333333,2167,44395,0,0,386,50
jt305_D1.datx,D,88.0613888888889,717,42611,0,0,553,50
jt305_D2.datx,D,163.075833333333,700,12341,0,0,15679,10
jt305_E1.datx,E,88.2613888888889,880,41059,0,0,1410,50
jt305_E2.datx,E,163.491388888889,869,11468,0,0,16200,10
