time,data,data_error,nutrient_n,logistic_n,interface_n,logistic,interface
36.32,87.88933333333334,4.94065930148329,92.8634223912735,92.83356761113698,89.3785573522687,96.10640431012855,89.06384560165051
36.98,90.53500000000001,3.7939031352948325,94.47744756264797,94.44665737971756,91.21088658028712,96.7895519591365,90.92321407099185
37.64,91.36133333333333,3.888749070502407,95.99933531690233,95.96840928112273,93.01203083033282,97.36566464276562,92.75495238528282
38.3,92.658,5.0820676894350765,97.4319883656168,97.40170846460553,94.78243949262219,97.84896659282565,94.55947157230759
38.97,94.75666666666666,5.336891823274421,98.79845220605307,98.76957656876833,96.54868911181222,98.25894384647535,96.3639075693071
39.63,98.01233333333333,2.66168186178088,100.06165046991451,100.03481160780373,98.25849564795159,98.59709407238357,98.11480090631743
40.29,100.41466666666668,1.7772423395061676,101.24655367413288,101.22237493534338,99.938876163208,98.88304870787604,99.83967887013459
40.95,102.90100000000001,2.256060061257231,102.35659879254246,102.33583597005111,101.5902499247887,99.12496422762787,101.53892890301263
41.61,103.37599999999999,2.8143338465789767,103.39522180178221,103.37856507471975,103.21302869756627,99.32767973201288,103.21293257307343
42.27,105.60700000000001,2.3250073118164574,104.36588350376391,104.35398774988131,104.80761674407894,99.49606201691245,104.86206557430701
42.88,106.06766666666665,2.695351986908819,105.20556729594159,105.19861542254317,106.2566785610782,99.6254298830183,106.36446907990059
43.58,107.11633333333333,1.7372510852877139,106.10474645855984,106.10405450185382,107.89067868733223,99.74803077419725,108.06312135746022
44.25,109.694,1.5527108552463926,106.90454605519582,106.91036564909429,109.42616661639464,99.84482341808871,109.66390939296164
44.91,110.72033333333333,3.0193988364131896,107.63775357381991,107.6504088721488,110.91188432056113,99.92577357948598,111.21719938962937
45.57,112.40733333333333,4.101559987777005,108.32014106466266,108.3399666138073,112.37131980459922,99.99496977024255,112.74741067500678
46.26,114.10833333333335,5.312637229600132,108.98275688411043,109.01044322391317,113.8693829555853,100.05545139192944,114.3228727405945
46.96,115.69566666666667,4.4240719177397345,109.60508843466134,109.64118834702992,115.36062146291057,100.10588236424404,115.896170812716
47.66,116.88033333333333,5.334749509895788,110.18045076872612,110.225300364995,116.82353100324268,100.14685251878016,117.44468702550628
