time,logistic,interface
266.0,219.46605269926798,515.455898596632
266.5,219.46596394142404,515.4852574362379
267.0,219.46588630967753,515.5143066456966
267.5,219.46581980402846,515.5430496726717
268.0,219.46576442447682,515.5714899465983
268.5,219.46572017102264,515.5996308786823
269.0,219.46568704366587,515.627475861901
269.5,219.46566504240653,515.6550282710024
270.0,219.46565416724462,515.6822914625059
270.5,219.46565441818015,515.7092687747021
271.0,219.4656657952131,515.7359635276525
271.5,219.4656882983435,515.7623790231899
272.0,219.46572192757137,515.7885185449177
272.5,219.46576668289663,515.8143853582111
273.0,219.46582256431932,515.8399827102161
273.5,219.46588957183945,515.8653138298496
274.0,219.46596770545702,515.8903819277999
274.5,219.46605696517202,515.9151901965263
275.0,219.46615735098445,515.9397418102592
275.5,219.46626886289434,515.9640399250002
276.0,219.46639150090164,515.9880876785219
276.5,219.46652526500637,516.0118881903679
277.0,219.46667015520853,516.0354445618532
277.5,219.46682617150813,516.0587598760636
278.0,219.46699331390516,516.0818371978563
278.5,219.46717158239963,516.1046795738595
279.0,219.46736097699153,516.1272900324723
279.5,219.46756149768086,516.149671583865
280.0,219.46777314446766,516.1718272199794
280.5,219.46799591735186,516.1937599145278
281.0,219.4682298163335,516.2154726229941
281.5,219.46844021340448,516.236968282633
282.0,219.4685127165686,516.2582498124704
282.5,219.46858438931466,516.2793201133032
283.0,219.46865523164269,516.3001820676998
283.5,219.46872524355263,516.3208385399992
284.0,219.46879442504454,516.3412923763118
284.5,219.46886277611836,516.3615464045191
285.0,219.46893029677415,516.3816034342735
285.5,219.46899698701188,516.4014662569988
286.0,219.46906284683155,516.4211376458896
286.5,219.46912787623316,516.440620355912
287.0,219.4691920752167,516.4599171238028
287.5,219.46925544378223,516.4790306570941
288.0,219.46931798192966,516.4979614363141
288.5,219.46937968965906,516.5167094980568
289.0,219.46944056697038,516.5352761066193
289.5,219.46950061386366,516.5536625241916
290.0,219.46955983033888,516.5718700108565
290.5,219.46961821639601,516.5898998245896
291.0,219.46967577203512,516.6077532212594
291.5,219.46973249725616,516.6254314546272
292.0,219.46978839205917,516.6429357763474
292.5,219.4698434564441,516.6602674359668
293.0,219.46989769041096,516.6774276809256
293.5,219.4699510939598,516.6944177565563
294.0,219.47000366709054,516.7112389060845
294.5,219.47005540980325,516.7278923706289
295.0,219.4701063220979,516.7443793892005
295.5,219.47015640397447,516.7607011987035
296.0,219.470205655433,516.776859033935
296.5,219.47025407647348,516.7928541275849
297.0,219.4703016670959,516.8086877102356
