file,replicate,time,border_l,border_r,offset_l,offset_r,displacement,zoom,strain,mid_height,max_height,min_height,width,hL,hR,avg_height,std_height,forward_change,smooth_height,slope,slope_error,order
cc117_179.datx,B,29.47,2408,28073,0.0,0.0,2667,50,cc117,261.889,313.791,0.0,4.456,9740,21259,270.694,8.767,13.145,271.839,4.693,0.927,60
cc117_182.datx,B,30.03,2330,28145,0.0,0.0,2592,50,cc117,269.162,321.077,0.0,4.482,9740,21259,278.048,8.823,1.487,274.225,4.736,0.923,61
cc117_185.datx,B,30.59,2255,28204,0.0,0.0,2525,50,cc117,269.91,320.55,0.0,4.505,9740,21259,278.878,8.685,-4.195,277.851,4.91,0.969,62
cc117_188.datx,B,31.15,2175,28255,0.0,0.0,2460,50,cc117,267.521,317.963,0.0,4.528,9740,21259,276.534,8.401,8.832,280.45,4.993,0.941,63
cc117_191.datx,B,31.71,2103,28336,0.0,0.0,2383,50,cc117,272.359,322.535,0.0,4.554,9740,21259,281.465,8.488,12.856,283.215,4.333,0.877,64
cc117_194.datx,B,32.32,5480,31849,0.0,0.0,2315,50,cc117,280.156,329.843,0.0,4.578,9740,21259,289.351,8.685,-0.325,285.098,4.182,0.871,65
cc117_197.datx,B,32.96,5398,31929,0.0,0.0,2234,50,cc117,279.881,328.854,-0.002,4.606,9740,21259,289.142,8.653,2.798,287.704,4.482,1.177,66
cc117_200.datx,B,33.63,5313,32000,0.0,0.0,2156,50,cc117,281.667,333.248,-0.001,4.633,9740,21259,291.011,8.52,0.158,290.957,3.635,0.867,67
cc117_203.datx,B,34.31,5220,32080,0.0,0.0,2070,50,cc117,281.756,334.162,-0.002,4.663,9740,21259,291.119,8.512,8.474,293.545,2.855,0.593,68
cc117_206.datx,B,34.99,5132,32158,0.0,0.0,1987,50,cc117,287.459,341.449,-0.001,4.692,9740,21259,296.896,8.608,1.754,296.384,5.068,0.897,69
cc117_209.datx,B,35.68,5049,32229,0.0,0.0,1910,50,cc117,288.53,339.707,-0.003,4.719,9740,21259,298.093,8.692,9.827,295.632,0.023,3.616,70
cc117_212.datx,B,36.36,4952,32316,0.0,0.0,1818,50,cc117,295.203,347.554,-0.004,4.751,9740,21259,304.813,8.729,-25.783,294.808,-4.482,3.161,71
cc117_215.datx,B,37.04,4862,32393,0.0,0.0,1734,50,cc117,277.567,338.557,-0.015,4.78,9740,21259,287.238,9.847,-0.32,296.39,-0.646,4.742,72
cc117_218.datx,B,37.72,4770,32446,0.0,0.0,1662,50,cc117,277.292,337.967,0.0,4.805,9740,21259,287.019,9.95,26.066,297.302,1.94,4.868,73
cc117_221.datx,B,38.41,4678,32527,0.0,0.0,1575,50,cc117,294.966,350.269,-0.0,4.835,9740,21259,304.788,9.241,-3.131,296.728,6.606,2.791,74
cc117_224.datx,B,39.09,4597,32606,0.0,0.0,1495,50,cc117,292.759,348.1,-0.006,4.863,9740,21259,302.651,9.353,-1.032,299.581,3.83,3.116,75
cc117_227.datx,B,39.77,4508,32668,0.0,0.0,1420,50,cc117,292.013,349.267,-0.009,4.889,9740,21259,301.948,9.77,-0.664,301.14,-3.094,0.921,76
cc117_230.datx,B,40.45,4426,32740,0.0,0.0,1343,50,cc117,291.476,352.224,0.0,4.916,9740,21259,301.495,10.627,-9.793,295.826,-8.218,2.855,77
cc117_233.datx,B,41.13,4350,32831,0.0,0.0,1259,50,cc117,284.708,348.111,-0.017,4.945,9740,21259,294.82,11.398,-24.305,292.889,-7.52,3.13,78
cc117_236.datx,B,41.82,4269,32879,0.0,0.0,1195,50,cc117,268.032,342.288,-0.025,4.967,9740,21259,278.197,15.159,14.305,289.488,-5.844,3.422,79
cc117_239.datx,B,42.5,4172,32960,0.0,0.0,1106,50,cc117,277.71,341.323,0.0,4.998,9740,21259,287.949,11.864,-4.322,293.25,8.455,7.192,80
cc117_242.datx,B,43.18,4096,33031,0.0,0.0,1032,50,cc117,274.742,345.552,-0.025,5.024,9740,21259,285.002,14.408,51.656,293.023,9.29,6.831,81
cc117_245.datx,B,43.86,4008,33095,0.0,0.0,956,50,cc117,309.891,364.372,-0.005,5.05,9740,21259,320.272,10.118,-38.923,298.23,6.043,6.832,82
cc117_248.datx,B,44.55,3918,33181,0.0,0.0,868,50,cc117,283.297,351.106,0.0,5.08,9740,21259,293.718,13.767,15.351,302.049,4.106,6.777,83
cc117_251.datx,B,45.23,3832,33240,0.0,0.0,796,50,cc117,293.735,359.567,0.0,5.106,9740,21259,304.216,13.396,4.149,309.256,2.172,6.031,84
cc117_254.datx,B,45.91,3744,33299,0.0,0.0,722,50,cc117,296.504,362.008,0.0,5.131,9740,21259,307.054,13.534,20.469,308.662,9.353,2.139,85
cc117_257.datx,B,46.6,3664,33363,0.0,0.0,650,50,cc117,310.386,370.409,-0.012,5.156,9740,21259,321.018,12.087,-5.501,314.014,6.269,2.122,86
cc117_260.datx,B,47.28,3575,33427,0.0,0.0,574,50,cc117,306.543,364.87,0.0,5.183,9740,21259,317.262,11.792,4.774,318.295,5.366,3.564,87
cc117_263.datx,B,47.96,3499,33499,0.0,0.0,500,50,cc117,309.73,368.153,-0.01,5.208,9740,21259,320.53,11.987,NaN,319.361,-0.355,2.966,88
cc117_003.datx,C,0.67,4589,21722,0.0,0.0,7433,50,cc117,1.735,2.113,-0.0,2.974,10240,21759,1.675,0.207,-0.258,1.424,0.663,0.204,1
cc117_006.datx,C,1.08,4610,21748,0.0,0.0,7431,50,cc117,1.514,2.965,-0.001,2.975,10240,21759,1.569,0.165,0.319,1.637,1.102,0.286,2
cc117_009.datx,C,1.49,4613,21751,0.0,0.0,7431,50,cc117,1.639,4.209,-0.0,2.975,10240,21759,1.7,0.197,1.117,2.122,1.349,0.247,3
cc117_012.datx,C,1.9,4628,21786,0.0,0.0,7421,50,cc117,2.155,6.173,-0.0,2.979,10240,21759,2.159,0.196,1.418,2.933,1.971,0.403,4
cc117_015.datx,C,2.32,4596,21798,0.0,0.0,7399,50,cc117,2.548,9.96,-0.0,2.986,10240,21759,2.743,0.29,3.176,4.475,3.038,0.69,5
cc117_018.datx,C,2.73,4583,21868,0.0,0.0,7357,50,cc117,3.599,15.728,0.0,3.001,10240,21759,4.05,0.53,1.947,6.422,4.854,0.94,6
cc117_021.datx,C,3.14,4539,21886,0.0,0.0,7326,50,cc117,4.179,22.831,-0.017,3.012,10240,21759,4.852,0.848,7.554,9.138,7.041,1.136,7
cc117_024.datx,C,3.55,4477,21955,0.0,0.0,7261,50,cc117,6.874,31.91,-0.01,3.034,10240,21759,7.97,1.005,13.606,12.699,9.507,1.242,8
cc117_027.datx,C,3.96,4412,22055,0.0,0.0,7178,50,cc117,11.853,43.946,-0.001,3.063,10240,21759,13.578,1.423,13.665,16.925,11.817,1.126,9
cc117_030.datx,C,4.38,4332,22150,0.0,0.0,7091,50,cc117,16.716,54.237,-0.004,3.093,10240,21759,19.204,1.855,16.609,21.946,13.972,0.914,10
cc117_033.datx,C,4.79,4227,22236,0.0,0.0,6995,50,cc117,22.635,63.19,-0.004,3.127,10240,21759,26.014,2.383,18.604,27.658,15.822,0.572,11
cc117_036.datx,C,5.2,4124,22380,0.0,0.0,6872,50,cc117,29.122,73.753,-0.014,3.169,10240,21759,33.672,3.166,15.65,33.838,16.52,0.31,12
cc117_039.datx,C,5.61,4024,22462,0.0,0.0,6781,50,cc117,34.713,79.605,-0.008,3.201,10240,21759,40.115,3.594,18.937,40.77,17.198,0.302,13
cc117_042.datx,C,6.02,3915,22541,0.0,0.0,6687,50,cc117,42.299,87.446,-0.0,3.234,10240,21759,47.91,3.806,18.878,47.776,17.49,0.251,14
cc117_045.datx,C,6.43,3814,22691,0.0,0.0,6561,50,cc117,49.884,95.82,-0.0,3.277,10240,21759,55.671,3.98,11.653,55.399,18.22,0.449,15
cc117_048.datx,C,6.84,3721,22740,0.0,0.0,6490,50,cc117,54.655,101.182,-0.001,3.302,10240,21759,60.482,4.236,23.204,61.603,16.429,1.159,16
cc117_051.datx,C,7.31,3605,22903,0.0,0.0,6351,50,cc117,65.166,113.037,-0.006,3.35,10240,21759,71.259,4.437,15.535,69.685,16.776,1.171,17
cc117_054.datx,C,7.78,3491,22996,0.0,0.0,6247,50,cc117,72.255,119.459,-0.007,3.386,10240,21759,78.5,4.593,26.705,77.243,16.072,1.171,18
cc117_057.datx,C,8.24,3378,23182,0.0,0.0,6098,50,cc117,84.573,136.561,-0.01,3.438,10240,21759,90.947,5.191,-13.487,84.887,15.911,1.128,19
cc117_060.datx,C,8.71,3278,23332,0.0,0.0,5973,50,cc117,78.228,129.017,-0.059,3.482,10240,21759,84.661,5.078,39.694,92.337,15.819,1.438,20
cc117_063.datx,C,9.17,3166,23423,0.0,0.0,5871,50,cc117,96.753,145.462,0.0,3.517,10240,21759,103.185,5.035,4.52,99.278,14.607,1.381,21
cc117_066.datx,C,9.64,3064,23573,0.0,0.0,5745,50,cc117,98.735,149.139,-0.0,3.561,10240,21759,105.299,5.213,19.8,105.693,13.911,1.379,22
cc117_069.datx,C,10.22,5833,26529,0.0,0.0,5652,50,cc117,110.226,162.514,-0.01,3.593,10240,21759,116.739,5.476,6.812,113.355,13.124,1.081,23
cc117_072.datx,C,10.71,5734,26598,0.0,0.0,5568,50,cc117,113.597,163.557,-0.009,3.622,10240,21759,120.096,5.322,11.662,120.301,11.417,0.577,24
cc117_075.datx,C,11.21,5622,26705,0.0,0.0,5458,50,cc117,119.308,169.464,-0.002,3.66,10240,21759,125.862,5.465,16.589,125.514,10.835,0.709,25
cc117_078.datx,C,11.7,5512,26855,0.0,0.0,5328,50,cc117,127.427,180.185,-0.001,3.705,10240,21759,134.046,5.723,6.009,131.255,9.71,0.468,26
cc117_081.datx,C,12.2,5410,26905,0.0,0.0,5252,50,cc117,130.385,183.752,-0.006,3.732,10240,21759,137.017,5.858,8.381,135.375,8.883,0.599,27
cc117_084.datx,C,12.69,5305,26955,0.0,0.0,5175,50,cc117,134.394,189.133,-0.011,3.759,10240,21759,141.147,6.109,6.547,138.924,7.543,0.864,28
cc117_087.datx,C,13.18,5204,27120,0.0,0.0,5042,50,cc117,137.562,188.593,-0.001,3.805,10240,21759,144.384,5.957,11.262,143.408,7.266,0.784,29
cc117_090.datx,C,13.68,5099,27219,0.0,0.0,4940,50,cc117,143.007,197.89,-0.007,3.84,10240,21759,149.94,6.247,-1.678,147.985,7.501,0.861,30
cc117_093.datx,C,14.17,5018,27319,0.0,0.0,4849,50,cc117,142.095,195.985,-0.011,3.872,10240,21759,149.111,6.25,-0.746,152.257,8.452,0.96,31
cc117_096.datx,C,14.66,4937,27419,0.0,0.0,4759,50,cc117,141.654,194.265,-0.003,3.903,10240,21759,148.743,6.298,23.631,156.847,9.405,1.011,32
cc117_099.datx,C,15.16,4856,27462,0.0,0.0,4697,50,cc117,153.245,207.551,0.0,3.925,10240,21759,160.414,6.509,13.503,161.393,10.159,0.948,33
cc117_102.datx,C,15.65,4778,27540,0.0,0.0,4619,50,cc117,159.828,215.354,0.0,3.952,10240,21759,167.083,6.694,10.854,166.07,10.674,0.871,34
cc117_105.datx,C,16.15,4704,27618,0.0,0.0,4543,50,cc117,165.123,218.813,-0.012,3.978,10240,21759,172.462,6.635,11.98,170.74,11.426,0.639,35
cc117_108.datx,C,16.64,4631,27706,0.0,0.0,4462,50,cc117,170.957,224.308,-0.001,4.006,10240,21759,178.392,6.727,7.483,175.26,10.34,0.976,36
cc117_111.datx,C,17.14,4563,27776,0.0,0.0,4393,50,cc117,174.53,229.293,0.0,4.03,10240,21759,182.083,6.879,8.951,180.756,8.979,0.614,37
cc117_114.datx,C,17.63,4492,27851,0.0,0.0,4320,50,cc117,178.862,233.626,-0.007,4.055,10240,21759,186.504,6.964,10.781,184.047,6.808,1.067,38
cc117_117.datx,C,18.12,4431,27931,0.0,0.0,4250,50,cc117,184.129,237.792,-0.01,4.08,10240,21759,191.823,6.986,-4.263,187.086,5.354,1.052,39
cc117_120.datx,C,18.62,4367,28010,0.0,0.0,4178,50,cc117,181.892,240.093,-0.01,4.105,10240,21759,189.715,7.369,17.367,190.022,4.476,1.19,40
cc117_123.datx,C,19.11,4295,28072,0.0,0.0,4111,50,cc117,190.367,244.589,-0.009,4.128,10240,21759,198.273,7.208,-16.633,191.645,3.068,1.133,41
cc117_126.datx,C,19.6,4233,28143,0.0,0.0,4045,50,cc117,182.054,242.156,-0.003,4.151,10240,21759,190.058,7.773,8.928,191.856,0.701,1.222,42
cc117_129.datx,C,20.1,4171,28227,0.0,0.0,3972,50,cc117,186.396,243.974,0.0,4.176,10240,21759,194.477,7.539,-0.163,193.36,0.765,1.198,43
cc117_132.datx,C,20.66,4104,28301,0.0,0.0,3901,50,cc117,186.175,253.825,-0.009,4.201,10240,21759,194.386,9.343,-10.75,192.112,-2.893,2.121,44
cc117_135.datx,C,21.22,4035,28384,0.0,0.0,3825,50,cc117,180.138,244.53,0.0,4.227,10240,21759,188.372,8.707,18.21,192.285,0.339,2.546,45
cc117_138.datx,C,21.78,3969,28483,0.0,0.0,3743,50,cc117,190.182,248.65,0.0,4.256,10240,21759,198.569,8.017,-33.034,193.974,1.609,2.711,46
cc117_141.datx,C,22.34,3869,28566,0.0,0.0,3651,50,cc117,171.613,239.189,-0.029,4.288,10240,21759,180.088,9.573,35.676,198.062,7.314,3.72,47
cc117_144.datx,C,22.9,3831,28635,0.0,0.0,3598,50,cc117,191.438,246.51,-0.012,4.306,10240,21759,200.067,7.879,3.201,203.273,12.648,3.521,48
cc117_147.datx,C,23.46,3755,28722,0.0,0.0,3516,50,cc117,193.145,248.734,0.0,4.335,10240,21759,201.856,8.024,37.934,209.34,14.14,3.299,49
cc117_150.datx,C,24.02,3682,28811,0.0,0.0,3435,50,cc117,214.318,270.34,0.0,4.363,10240,21759,223.099,8.13,13.807,216.478,18.883,1.933,50
cc117_153.datx,C,24.58,3610,28908,0.0,0.0,3351,50,cc117,221.94,277.581,0.0,4.392,10240,21759,230.815,8.176,0.172,226.618,16.233,1.765,51
cc117_156.datx,C,25.14,3540,28976,0.0,0.0,3282,50,cc117,221.914,277.787,-0.004,4.416,10240,21759,230.912,8.23,31.426,235.56,16.339,1.762,52
cc117_159.datx,C,25.69,3469,29056,0.0,0.0,3206,50,cc117,239.396,296.034,0.0,4.442,10240,21759,248.458,8.434,4.777,243.786,12.329,1.57,53
cc117_162.datx,C,26.25,3396,29136,0.0,0.0,3130,50,cc117,241.961,302.504,0.0,4.469,10240,21759,251.13,8.957,20.47,248.974,10.034,2.053,54
cc117_165.datx,C,26.81,3334,29240,0.0,0.0,3047,50,cc117,253.328,306.637,-0.014,4.498,10240,21759,262.559,8.403,-5.39,252.42,6.544,2.677,55
cc117_168.datx,C,27.37,3256,29302,0.0,0.0,2977,50,cc117,250.211,310.359,0.0,4.522,10240,21759,259.541,8.823,-0.262,256.101,1.856,1.647,56
cc117_171.datx,C,27.93,3194,29380,0.0,0.0,2907,50,cc117,249.977,309.336,-0.013,4.546,10240,21759,259.394,8.824,-7.879,257.741,0.64,1.376,57
cc117_174.datx,C,28.49,3126,29452,0.0,0.0,2837,50,cc117,245.498,307.421,-0.003,4.571,10240,21759,254.982,9.216,2.967,259.307,-0.216,1.004,58
cc117_177.datx,C,29.05,3059,29537,0.0,0.0,2761,50,cc117,247.083,303.218,-0.002,4.597,10240,21759,256.643,8.725,5.894,259.144,1.018,0.816,59
cc117_180.datx,C,29.61,2995,29607,0.0,0.0,2694,50,cc117,250.335,309.35,-0.006,4.62,10240,21759,259.94,8.97,3.848,259.863,2.16,0.726,60
cc117_183.datx,C,30.17,2931,29680,0.0,0.0,2625,50,cc117,252.36,310.742,-0.007,4.644,10240,21759,262.087,9.006,-1.207,259.83,1.913,0.857,61
cc117_186.datx,C,30.73,2870,29759,0.0,0.0,2555,50,cc117,251.601,309.003,-0.006,4.668,10240,21759,261.412,9.004,5.649,261.881,2.526,1.021,62
cc117_189.datx,C,31.28,2806,29827,0.0,0.0,2489,50,cc117,254.7,311.885,-0.005,4.691,10240,21759,264.566,9.032,-9.664,263.785,2.763,1.026,63
cc117_192.datx,C,31.84,2742,29896,0.0,0.0,2423,50,cc117,249.202,309.86,-0.01,4.714,10240,21759,259.181,9.417,16.111,265.596,3.511,1.012,64
cc117_195.datx,C,32.48,6132,33432,0.0,0.0,2350,50,cc117,259.523,314.916,-0.002,4.74,10240,21759,269.537,9.071,1.428,267.655,4.238,1.261,65
cc117_198.datx,C,33.13,6064,33529,0.0,0.0,2267,50,cc117,260.353,315.118,-0.001,4.768,10240,21759,270.454,9.116,4.983,269.326,3.659,1.318,66
cc117_201.datx,C,33.81,5986,33614,0.0,0.0,2186,50,cc117,263.666,317.568,-0.001,4.797,10240,21759,273.854,9.183,-2.633,273.59,5.976,1.439,67
cc117_204.datx,C,34.49,5909,33699,0.0,0.0,2105,50,cc117,261.772,318.673,-0.001,4.825,10240,21759,272.057,9.343,18.863,277.331,5.993,1.74,68
cc117_207.datx,C,35.17,5831,33807,0.0,0.0,2012,50,cc117,274.617,328.276,-0.001,4.857,10240,21759,284.947,9.36,0.6,280.607,5.745,1.79,69
cc117_210.datx,C,35.86,5760,33871,0.0,0.0,1944,50,cc117,274.978,328.14,-0.004,4.88,10240,21759,285.356,9.34,2.126,284.048,5.844,1.777,70
cc117_213.datx,C,36.54,5684,33963,0.0,0.0,1860,50,cc117,276.33,329.425,-0.004,4.91,10240,21759,286.807,9.417,6.242,287.833,2.608,0.552,71
cc117_216.datx,C,37.22,5610,34052,0.0,0.0,1779,50,cc117,280.552,335.523,-0.005,4.938,10240,21759,291.062,9.622,-0.103,290.475,4.369,0.871,72
cc117_219.datx,C,37.9,5542,34135,0.0,0.0,1703,50,cc117,280.414,333.763,-0.003,4.964,10240,21759,290.991,9.494,10.524,293.506,5.055,0.797,73
cc117_222.datx,C,38.59,5464,34220,0.0,0.0,1622,50,cc117,287.539,344.213,-0.0,4.992,10240,21759,298.165,9.943,3.417,296.94,5.183,0.793,74
cc117_225.datx,C,39.27,5390,34307,0.0,0.0,1541,50,cc117,289.77,342.283,-0.003,5.02,10240,21759,300.495,9.664,5.115,299.886,5.197,0.787,75
cc117_228.datx,C,39.95,5320,34388,0.0,0.0,1466,50,cc117,293.213,345.242,-0.004,5.047,10240,21759,303.982,9.694,2.672,302.405,2.367,0.888,76
cc117_231.datx,C,40.63,5243,34462,0.0,0.0,1390,50,cc117,294.975,347.093,-0.004,5.073,10240,21759,305.807,9.755,-3.263,306.563,5.347,2.285,77
cc117_234.datx,C,41.31,5173,34566,0.0,0.0,1303,50,cc117,292.745,343.865,-0.002,5.103,10240,21759,303.583,9.725,22.503,306.937,1.455,3.552,78
cc117_237.datx,C,42.0,5101,34666,0.0,0.0,1217,50,cc117,308.045,361.461,-0.006,5.133,10240,21759,318.935,9.959,-24.288,310.008,3.791,3.944,79
cc117_240.datx,C,42.68,5033,34766,0.0,0.0,1133,50,cc117,291.427,343.639,-0.004,5.162,10240,21759,302.379,9.771,24.87,312.092,3.768,3.942,80
cc117_243.datx,C,43.36,4960,34816,0.0,0.0,1072,50,cc117,308.3,359.063,-0.008,5.183,10240,21759,319.332,9.893,-4.51,316.02,3.291,3.849,81
cc117_246.datx,C,44.04,4890,34866,0.0,0.0,1012,50,cc117,305.15,356.201,-0.007,5.204,10240,21759,316.243,9.949,10.252,317.02,6.865,2.48,82
cc117_249.datx,C,44.73,4821,34964,0.0,0.0,928,50,cc117,312.129,363.132,-0.005,5.233,10240,21759,323.237,10.004,0.943,321.994,3.443,1.129,83
cc117_252.datx,C,45.41,4751,35014,0.0,0.0,868,50,cc117,312.723,363.754,-0.004,5.254,10240,21759,323.88,10.042,4.969,323.118,3.143,1.267,84
cc117_255.datx,C,46.09,4686,35064,0.0,0.0,811,50,cc117,316.078,366.47,-0.005,5.274,10240,21759,327.278,10.024,-3.393,326.03,2.369,0.909,85
cc117_258.datx,C,46.78,4619,35198,0.0,0.0,710,50,cc117,313.703,363.269,-0.005,5.309,10240,21759,324.96,10.075,8.534,327.526,2.515,0.895,86
cc117_261.datx,C,47.46,4555,35266,0.0,0.0,644,50,cc117,319.49,371.197,-0.004,5.332,10240,21759,330.791,10.284,-0.102,329.244,2.363,1.543,87
cc117_264.datx,C,48.14,4492,35321,0.0,0.0,585,50,cc117,319.332,369.313,-0.005,5.352,10240,21759,330.721,10.193,NaN,331.705,4.209,2.493,88
cc117_D.datx,D,48.44,742,29113,0.0,0.0,1814,50,cc117,358.22,406.608,-0.001,4.926,10240,21759,370.932,11.201,NaN,NaN,NaN,NaN,1
cc117_E.datx,E,48.64,811,30828,0.0,0.0,991,50,cc117,296.795,353.379,-1.614,5.211,10240,21759,307.195,9.493,NaN,NaN,NaN,NaN,1
cc117_F.datx,F,48.82,733,28599,0.0,0.0,2067,50,cc117,344.23,392.604,-0.0,4.838,10240,21759,356.417,11.452,NaN,NaN,NaN,NaN,1
sw520_001.datx,A,0.58,4575,23312,0.0,0.0,26631,50,sw520,-0.592,0.917,-0.897,3.253,30240,41759,-0.622,0.153,0.625,-0.598,0.28,0.163,1
sw520_004.datx,A,0.92,4564,23310,0.0,0.0,26627,50,sw520,-0.297,1.019,-0.859,3.255,30240,41759,-0.409,0.26,-0.049,-0.533,0.415,0.139,2
sw520_007.datx,A,1.26,4564,23331,0.0,0.0,26616,50,sw520,-0.28,1.248,-0.695,3.258,30240,41759,-0.426,0.14,0.594,-0.392,0.504,0.116,3
sw520_010.datx,A,1.6,4559,23326,0.0,0.0,26616,50,sw520,-0.081,1.308,-0.528,3.258,30240,41759,-0.224,0.176,-1.089,-0.239,0.42,0.102,4
sw520_013.datx,A,1.94,4546,23340,0.0,0.0,26603,50,sw520,-0.424,1.735,-1.008,3.263,30240,41759,-0.594,0.234,2.089,-0.113,0.384,0.084,5
sw520_016.datx,A,2.28,4517,23333,0.0,0.0,26592,50,sw520,0.494,2.194,-0.437,3.267,30240,41759,0.116,0.221,0.843,0.089,0.488,0.091,6
sw520_019.datx,A,2.62,4492,23350,0.0,0.0,26571,50,sw520,0.897,2.954,-0.339,3.274,30240,41759,0.403,0.267,0.804,0.341,0.651,0.121,7
sw520_022.datx,A,2.96,4462,23369,0.0,0.0,26546,50,sw520,1.25,3.879,-0.643,3.282,30240,41759,0.677,0.448,-1.38,0.636,0.863,0.14,8
sw520_025.datx,A,3.3,4460,23368,0.0,0.0,26546,50,sw520,0.802,4.508,-1.522,3.283,30240,41759,0.208,0.581,0.548,1.006,1.101,0.158,9
sw520_028.datx,A,3.64,4438,23419,0.0,0.0,26509,50,sw520,0.993,5.977,-1.566,3.295,30240,41759,0.394,0.582,3.098,1.724,1.826,0.352,10
sw520_031.datx,A,3.98,4441,23509,0.0,0.0,26466,50,sw520,2.055,8.139,-1.047,3.31,30240,41759,1.451,0.603,2.091,2.696,2.609,0.477,11
sw520_034.datx,A,4.32,4373,23502,0.0,0.0,26435,50,sw520,2.926,11.036,-0.181,3.321,30240,41759,2.162,0.568,1.946,3.436,2.936,0.527,12
sw520_037.datx,A,4.66,4343,23552,0.0,0.0,26395,50,sw520,3.462,14.274,0.0,3.335,30240,41759,2.827,0.598,2.178,4.972,4.207,0.637,13
sw520_040.datx,A,5.09,4271,23628,0.0,0.0,26321,50,sw520,4.282,18.087,0.0,3.361,30240,41759,3.75,0.845,10.149,7.359,5.687,0.705,14
sw520_043.datx,A,5.51,4159,23765,0.0,0.0,26197,50,sw520,8.829,22.675,-0.0,3.404,30240,41759,8.046,0.969,6.799,10.316,7.035,0.722,15
sw520_046.datx,A,5.93,3995,24001,0.0,0.0,25997,50,sw520,11.769,28.103,0.0,3.473,30240,41759,10.928,1.231,11.02,14.127,8.666,0.829,16
sw520_049.datx,A,6.36,3776,24188,0.0,0.0,25794,50,sw520,16.189,35.092,-0.0,3.544,30240,41759,15.593,1.22,12.472,17.797,10.97,0.699,17
sw520_052.datx,A,6.78,3519,24457,0.0,0.0,25531,50,sw520,21.021,41.174,-0.0,3.635,30240,41759,20.88,1.521,11.426,22.739,12.664,0.642,18
sw520_055.datx,A,7.2,3262,24777,0.0,0.0,25242,50,sw520,24.445,46.871,0.0,3.735,30240,41759,25.717,1.882,18.818,28.41,13.978,0.664,19
sw520_058.datx,A,7.63,3000,24942,0.0,0.0,25029,50,sw520,31.433,52.874,-0.001,3.809,30240,41759,33.694,2.076,11.94,34.709,15.684,0.675,20
sw520_061.datx,A,8.05,2645,25321,0.0,0.0,24662,50,sw520,36.02,59.242,-0.001,3.937,30240,41759,38.748,2.172,20.121,41.477,16.861,0.598,21
sw520_064.datx,A,8.48,2358,25718,0.0,0.0,24320,50,sw520,44.692,67.479,0.0,4.056,30240,41759,47.278,2.163,17.799,48.942,18.284,0.611,22
sw520_067.datx,A,8.9,2042,26274,0.0,0.0,23884,50,sw520,53.228,73.041,0.0,4.207,30240,41759,54.842,2.125,23.341,57.034,19.8,0.622,23
sw520_070.datx,A,9.32,1568,26897,0.0,0.0,23335,50,sw520,64.646,82.73,-0.001,4.397,30240,41759,64.737,2.069,16.937,65.333,20.473,0.529,24
sw520_073.datx,A,9.77,4034,30101,0.0,0.0,22966,50,sw520,71.533,90.837,-0.001,4.526,30240,41759,72.358,2.124,24.765,73.418,19.907,0.765,25
sw520_076.datx,A,10.27,3383,30361,0.0,0.0,22511,50,sw520,80.938,102.023,-0.002,4.684,30240,41759,84.562,2.107,25.141,81.715,17.735,1.391,26
sw520_079.datx,A,10.76,2773,30549,0.0,0.0,22112,50,sw520,94.009,114.179,-0.002,4.822,30240,41759,96.937,2.002,17.097,89.51,15.709,1.562,27
sw520_082.datx,A,11.25,2399,31397,0.0,0.0,21501,50,sw520,102.109,123.758,-0.002,5.034,30240,41759,105.372,2.535,4.35,96.528,13.154,1.601,28
sw520_085.datx,A,11.75,2043,31950,0.0,0.0,21046,50,sw520,106.932,126.272,-0.002,5.192,30240,41759,107.518,2.141,0.458,102.33,10.383,1.595,29
sw520_088.datx,A,12.24,1632,32364,0.0,0.0,20634,50,sw520,106.606,128.436,-0.001,5.336,30240,41759,107.743,2.293,12.724,108.007,8.185,1.062,30
sw520_091.datx,A,12.73,1101,32677,0.0,0.0,20212,50,sw520,110.342,135.423,-0.001,5.482,30240,41759,114.02,2.384,4.144,112.567,6.595,0.689,31
sw520_094.datx,A,13.22,893,33005,0.0,0.0,19944,50,sw520,113.606,138.797,-0.108,5.575,30240,41759,116.062,2.514,0.56,115.825,5.841,0.52,32
sw520_097.datx,A,13.72,717,33179,0.0,0.0,19769,50,sw520,113.79,139.835,0.0,5.636,30240,41759,116.338,3.031,14.611,118.592,6.035,0.481,33
sw520_100.datx,A,14.21,333,33380,0.0,0.0,19476,50,sw520,119.092,151.591,0.0,5.737,30240,41759,123.538,3.272,2.728,121.713,6.427,0.46,34
sw520_103.datx,A,14.83,5835,39785,0.0,0.0,19025,50,sw520,123.721,161.883,-0.004,5.894,30240,41759,125.231,3.181,5.578,127.667,9.302,1.651,35
sw520_106.datx,A,15.38,5372,40160,0.0,0.0,18606,50,sw520,125.752,166.433,-0.003,6.04,30240,41759,128.329,3.31,9.092,132.701,10.558,1.472,36
sw520_109.datx,A,15.97,4866,40444,0.0,0.0,18211,50,sw520,129.037,169.714,-0.002,6.177,30240,41759,133.643,3.658,30.156,137.415,9.208,1.756,37
sw520_112.datx,A,16.55,4272,40846,0.0,0.0,17713,50,sw520,147.017,177.679,0.0,6.35,30240,41759,151.284,3.329,0.666,141.382,8.378,1.944,38
sw520_115.datx,A,17.14,3842,41197,0.0,0.0,17322,50,sw520,148.39,177.815,-0.003,6.485,30240,41759,151.674,3.234,-5.551,145.494,6.651,2.018,39
